ip_address,count,coordinates,latitude,longitude,nearest_university,distance_to_nearest,distance_to_other
50.67.52.211,2,"(49.1963005065918, -122.81060028076172)",49.1963005065918,-122.81060028076172,OTHER,1727.8739476415658,1719.9839082145184
131.91.4.50,9,"(26.379600524902344, -80.10289764404297)",26.379600524902344,-80.10289764404297,OTHER,3743.854504245744,3758.297565432983
76.113.100.217,6,"(32.31420135498047, -106.79759979248047)",32.31420135498047,-106.79759979248047,OTHER,1085.390613215534,1100.1392968746782
97.188.84.55,2,"(33.51319885253906, -112.08300018310547)",33.51319885253906,-112.08300018310547,OTHER,576.0356981122856,590.5895123497414
187.190.181.68,2,"(25.655399322509766, -100.32579803466797)",25.655399322509766,-100.32579803466797,OTHER,1962.048474504892,1977.1936364989642
129.32.225.3,19,"(39.973899841308594, -75.14559936523438)",39.973899841308594,-75.14559936523438,OTHER,3849.7847413203226,3860.853182957785
129.119.235.16,8,"(32.82659912109375, -96.78880310058594)",32.82659912109375,-96.78880310058594,OTHER,1995.7634414549043,2009.7671367914284
72.19.158.100,5,"(40.233699798583984, -105.32330322265625)",40.233699798583984,-105.32330322265625,OTHER,1338.6574335028242,1347.35343663085
76.102.163.152,2,"(38.47819900512695, -122.74749755859375)",38.47819900512695,-122.74749755859375,OTHER,636.6580984090962,623.8355769829108
120.18.49.96,7,"(-33.95000076293945, 151.07369995117188)",-33.95000076293945,151.07369995117188,OTHER,12083.855080254765,12073.971605904102
155.98.131.7,2,"(40.76639938354492, -111.83920288085938)",40.76639938354492,-111.83920288085938,OTHER,941.0061290781504,945.0021245301263
76.35.54.61,12,"(39.82088851928711, -84.01937866210938)",39.82088851928711,-84.01937866210938,OTHER,3093.773864369562,3104.959899019795
69.112.50.197,2,"(40.856201171875, -73.30370330810547)",40.856201171875,-73.30370330810547,OTHER,3998.569647274264,4009.3269865441193
130.74.59.152,3,"(34.33089828491211, -89.48370361328125)",34.33089828491211,-89.48370361328125,OTHER,2640.822085337595,2654.0457835759
144.80.4.37,2,"(40.61920166015625, -79.15139770507812)",40.61920166015625,-79.15139770507812,OTHER,3507.39912627231,3518.2960704269813
47.188.47.242,8,"(33.08089828491211, -96.7240982055664)",33.08089828491211,-96.7240982055664,OTHER,1997.1240941097296,2011.0409191420847
195.181.174.187,10,"(50.11869812011719, 8.684200286865234)",50.11869812011719,8.684200286865234,OTHER,9306.875535246916,9309.657650680701
165.255.57.44,2,"(-26.230899810791016, 28.058300018310547)",-26.230899810791016,28.058300018310547,OTHER,16680.785195118508,16694.36745750676
174.238.98.148,2,"(36.10530090332031, -79.8761978149414)",36.10530090332031,-79.8761978149414,OTHER,3480.8067019444934,3493.1751332029185
64.187.253.208,8,"(40.727901458740234, -73.51180267333984)",40.727901458740234,-73.51180267333984,OTHER,3982.062794764918,3992.864219318882
132.178.238.25,2,"(43.5885009765625, -116.19180297851562)",43.5885009765625,-116.19180297851562,OTHER,1078.9562801520292,1076.0527702276045
189.208.147.105,2,"(25.680599212646484, -100.37409973144531)",25.680599212646484,-100.37409973144531,OTHER,1956.460229492477,1971.6052921133564
47.156.60.17,8,"(33.79570007324219, -116.935302734375)",33.79570007324219,-116.935302734375,OTHER,127.1270272334235,142.11143529610047
73.59.251.204,10,"(32.34040069580078, -90.32730102539062)",32.34040069580078,-90.32730102539062,OTHER,2600.5603083221877,2614.401930923129
189.219.66.81,3,"(25.73110008239746, -100.33059692382812)",25.73110008239746,-100.33059692382812,OTHER,1957.1283413385552,1972.2762546276383
86.59.195.134,2,"(47.5635986328125, 19.09469985961914)",47.5635986328125,19.09469985961914,OTHER,9998.641087164166,10000.417470979797
68.185.83.87,2,"(37.494659423828125, -120.84658813476562)",37.494659423828125,-120.84658813476562,OTHER,449.9211477160941,438.3030455402451
67.7.39.216,6,"(41.28139877319336, -86.62460327148438)",41.28139877319336,-86.62460327148438,OTHER,2883.8881414005605,2894.432324556387
68.59.214.23,4,"(34.957801818847656, -85.30120086669922)",34.957801818847656,-85.30120086669922,OTHER,3011.039298705003,3023.925761794677
130.160.194.87,6,"(33.189300537109375, -87.47850036621094)",33.189300537109375,-87.47850036621094,OTHER,2843.768739410969,2857.2517704752495
68.132.68.78,2,"(40.81079864501953, -73.36669921875)",40.81079864501953,-73.36669921875,OTHER,3993.624270267985,4004.3970299707703
172.56.105.133,6,"(47.60620880126953, -122.33206939697266)",47.60620880126953,-122.33206939697266,OTHER,1547.7849125820865,1539.8301663966017
174.231.53.222,12,"(41.701698303222656, -73.90779876708984)",41.701698303222656,-73.90779876708984,OTHER,3943.0649882484277,3953.5576378770043
149.160.254.196,2,"(39.17070007324219, -86.51899719238281)",39.17070007324219,-86.51899719238281,OTHER,2877.7117178497497,2889.135582890347
212.19.32.162,2,"(49.96860122680664, 8.06410026550293)",49.96860122680664,8.06410026550293,OTHER,9289.655551230513,9292.541434730827
220.233.4.103,2,"(-37.79949951171875, 144.9503936767578)",-37.79949951171875,144.9503936767578,OTHER,12769.466923586473,12759.83927698155
152.86.126.142,8,"(36.04280090332031, -89.3916015625)",36.04280090332031,-89.3916015625,OTHER,2630.706084101799,2643.343454348797
107.140.138.100,9,"(31.63319969177246, -106.28089904785156)",31.63319969177246,-106.28089904785156,OTHER,1151.9484717663747,1166.8667442368394
197.90.81.163,8,"(-26.230899810791016, 28.058300018310547)",-26.230899810791016,28.058300018310547,OTHER,16680.785195118508,16694.36745750676
72.190.175.153,13,"(29.42411994934082, -98.4936294555664)",29.42411994934082,-98.4936294555664,OTHER,1936.9868001777563,1951.8974584322214
34.95.167.160,2,"(-23.53350067138672, -46.63589859008789)",-23.53350067138672,-46.63589859008789,OTHER,9906.719420471023,9921.697432183299
24.24.156.34,2,"(34.186668395996094, -118.44896697998047)",34.186668395996094,-118.44896697998047,OTHER,23.664653811933533,13.000344954657724
70.52.175.107,12,"(43.79520034790039, -79.26699829101562)",43.79520034790039,-79.26699829101562,OTHER,3509.9152192472784,3519.6365398690905
104.157.130.61,2,"(43.69060134887695, -79.481201171875)",43.69060134887695,-79.481201171875,OTHER,3491.8342167407804,3501.59131425014
24.99.242.85,2,"(33.934898376464844, -84.39219665527344)",33.934898376464844,-84.39219665527344,OTHER,3110.686482376026,3123.8357035021795
138.88.180.35,8,"(38.93069839477539, -77.16729736328125)",38.93069839477539,-77.16729736328125,OTHER,3685.321941460567,3696.7587134571804
73.121.87.150,4,"(36.129398345947266, -82.86599731445312)",36.129398345947266,-82.86599731445312,OTHER,3213.9445630306022,3226.3961725697327
76.73.203.239,2,"(43.52349853515625, -96.7385025024414)",43.52349853515625,-96.7385025024414,OTHER,2136.720366797666,2145.1375151098664
121.212.146.135,2,"(-33.86785125732422, 151.2073211669922)",-33.86785125732422,151.2073211669922,OTHER,12068.640967269144,12058.753699172397
72.89.220.236,2,"(40.72520065307617, -73.94400024414062)",40.72520065307617,-73.94400024414062,OTHER,3945.7431275872705,3956.5524825156504
177.249.209.118,6,"(20.63360023498535, -103.45549774169922)",20.63360023498535,-103.45549774169922,OTHER,2083.844433931889,2097.9789225029444
98.19.128.34,9,"(31.182300567626953, -83.76409912109375)",31.182300567626953,-83.76409912109375,OTHER,3233.9173893643374,3247.717323798364
67.189.55.243,7,"(45.48040008544922, -122.58910369873047)",45.48040008544922,-122.58910369873047,OTHER,1325.5924537433068,1316.9035175430804
49.179.9.21,2,"(-33.80690002441406, 150.9844970703125)",-33.80690002441406,150.9844970703125,OTHER,12083.349628452868,12073.432072425028
46.37.116.251,2,"(40.71229934692383, -74.00679779052734)",40.71229934692383,-74.00679779052734,OTHER,3940.5535497255923,3951.3680155403517
81.185.170.120,2,"(45.74800109863281, 4.849999904632568)",45.74800109863281,4.849999904632568,OTHER,9467.756184846789,9471.796179291236
75.217.131.225,13,"(29.795299530029297, -95.4968032836914)",29.795299530029297,-95.4968032836914,OTHER,2196.8864006564413,2211.58077255022
172.56.65.197,10,"(33.749000549316406, -84.38797760009766)",33.749000549316406,-84.38797760009766,OTHER,3114.6634883558568,3127.863573880601
73.84.192.39,2,"(26.297500610351562, -80.18160247802734)",26.297500610351562,-80.18160247802734,OTHER,3740.1056549798927,3754.5636113631517
188.50.133.210,10,"(24.686899185180664, 46.7224006652832)",24.686899185180664,46.7224006652832,OTHER,13297.485561158042,13296.21146670929
67.244.16.222,2,"(40.765380859375, -73.8173599243164)",40.765380859375,-73.8173599243164,OTHER,3956.1018578819208,3966.8963919323805
101.189.135.200,6,"(-27.467939376831055, 153.02809143066406)",-27.467939376831055,153.02809143066406,OTHER,11559.662950643478,11548.823542908553
67.84.192.103,4,"(40.64690017700195, -73.93440246582031)",40.64690017700195,-73.93440246582031,OTHER,3947.1187586469514,3957.952885759989
204.210.105.37,2,"(21.981210708618164, -159.37210083007812)",21.981210708618164,-159.37210083007812,OTHER,4218.1384090916545,4204.754423395764
140.254.77.153,6,"(40.00429916381836, -83.0177001953125)",40.00429916381836,-83.0177001953125,OTHER,3179.526342068737,3190.6471341024144
75.71.174.163,2,"(39.581600189208984, -104.956298828125)",39.581600189208984,-104.956298828125,OTHER,1336.1439623949916,1345.5608494468372
72.83.25.167,8,"(38.85969924926758, -77.197998046875)",38.85969924926758,-77.197998046875,OTHER,3683.2991137245062,3694.7589452530374
76.36.56.9,6,"(35.262081146240234, -81.18730163574219)",35.262081146240234,-81.18730163574219,OTHER,3376.793348399233,3389.4490614826823
173.230.7.12,6,"(40.444400787353516, -86.92559814453125)",40.444400787353516,-86.92559814453125,OTHER,2850.3061312683694,2861.1999752643965
108.215.243.49,8,"(36.6703987121582, -121.6592025756836)",36.6703987121582,-121.6592025756836,OTHER,424.58574195749895,410.8218171493054
98.41.40.188,9,"(36.60219955444336, -119.43779754638672)",36.60219955444336,-119.43779754638672,OTHER,305.31065278895267,295.75722605546594
120.23.49.212,2,"(-27.422300338745117, 153.01910400390625)",-27.422300338745117,153.01910400390625,OTHER,11557.77805833309,11546.930432593637
172.58.167.246,2,"(41.85002899169922, -87.6500473022461)",41.85002899169922,-87.6500473022461,OTHER,2806.819044489003,2817.071243735103
131.91.4.51,6,"(26.379600524902344, -80.10289764404297)",26.379600524902344,-80.10289764404297,OTHER,3743.854504245744,3758.297565432983
72.255.204.246,8,"(34.67610168457031, -84.47879791259766)",34.67610168457031,-84.47879791259766,OTHER,3089.7496920401745,3102.691437779682
73.214.102.129,6,"(40.842899322509766, -80.54900360107422)",40.842899322509766,-80.54900360107422,OTHER,3389.6207881480505,3400.438440772468
85.196.45.155,8,"(21.484899520874023, 39.19200134277344)",21.484899520874023,39.19200134277344,OTHER,13398.549936177335,13399.590141645289
68.107.24.174,2,"(32.63869857788086, -117.0801010131836)",32.63869857788086,-117.0801010131836,OTHER,190.29946611587044,203.16598834359547
128.177.151.254,8,"(40.53770065307617, -105.05460357666016)",40.53770065307617,-105.05460357666016,OTHER,1374.3781603012194,1382.8912535725815
184.167.247.132,8,"(45.68743133544922, -111.0257797241211)",45.68743133544922,-111.0257797241211,OTHER,1436.018715483688,1436.8389642375107
65.181.14.114,2,"(-33.86785125732422, 151.2073211669922)",-33.86785125732422,151.2073211669922,OTHER,12068.640967269144,12058.753699172397
203.220.82.203,2,"(-34.909698486328125, 138.6374053955078)",-34.909698486328125,138.6374053955078,OTHER,13153.633251178344,13142.968769448305
24.61.201.58,2,"(42.279598236083984, -71.1281967163086)",42.279598236083984,-71.1281967163086,OTHER,4169.365952259973,4179.637760013335
76.34.81.146,2,"(39.961181640625, -82.99878692626953)",39.961181640625,-82.99878692626953,OTHER,3181.077130437873,3192.2141530906515
172.56.201.119,6,"(47.60620880126953, -122.33206939697266)",47.60620880126953,-122.33206939697266,OTHER,1547.7849125820865,1539.8301663966017
185.65.206.251,8,"(51.50852966308594, -0.12574000656604767)",51.50852966308594,-0.12574000656604767,OTHER,8760.526459257277,8764.084117518907
66.115.89.135,8,"(36.99039840698242, -85.92389678955078)",36.99039840698242,-85.92389678955078,OTHER,2933.70912338071,2945.946892397176
47.153.214.243,4,"(33.663700103759766, -117.17430114746094)",33.663700103759766,-117.17430114746094,OTHER,110.10524824288115,125.27132645670608
24.22.172.229,3,"(47.32360076904297, -122.3187026977539)",47.32360076904297,-122.3187026977539,OTHER,1517.0727338604381,1509.0617801436265
128.198.105.220,6,"(38.912899017333984, -104.77940368652344)",38.912899017333984,-104.77940368652344,OTHER,1322.737632752303,1332.8103205401217
220.233.4.0,2,"(-37.79949951171875, 144.9503936767578)",-37.79949951171875,144.9503936767578,OTHER,12769.466923586473,12759.83927698155
73.176.155.126,2,"(41.768798828125, -88.14250183105469)",41.768798828125,-88.14250183105469,OTHER,2765.1391938538595,2775.4049762879154
50.69.172.12,6,"(52.97779846191406, -122.49960327148438)",52.97779846191406,-122.49960327148438,OTHER,2134.0467716372455,2126.920970870715
76.182.134.130,2,"(39.99562072753906, -82.67433166503906)",39.99562072753906,-82.67433166503906,OTHER,3208.761773485882,3219.886756567629
174.70.150.22,7,"(39.028499603271484, -96.84010314941406)",39.028499603271484,-96.84010314941406,OTHER,1990.0860981909927,2001.2199353353164
73.222.132.176,2,"(37.65380096435547, -122.42569732666016)",37.65380096435547,-122.42569732666016,OTHER,549.718624555973,536.3730343834503
206.47.215.226,2,"(43.631900787353516, -79.37159729003906)",43.631900787353516,-79.37159729003906,OTHER,3500.1133951946213,3509.895534471999
50.205.244.174,2,"(42.412498474121094, -71.00340270996094)",42.412498474121094,-71.00340270996094,OTHER,4178.772601765424,4189.000262349047
172.12.209.238,3,"(29.791200637817383, -95.41819763183594)",29.791200637817383,-95.41819763183594,OTHER,2204.233013082902,2218.923998332381
172.116.206.8,2,"(33.6680793762207, -117.32726287841797)",33.6680793762207,-117.32726287841797,OTHER,96.87213316587248,112.01730072513554
181.115.60.167,2,"(14.082799911499023, -87.2041015625)",14.082799911499023,-87.2041015625,OTHER,3830.4532319010414,3845.498638481085
67.20.2.82,2,"(32.29909896850586, -90.19499969482422)",32.29909896850586,-90.19499969482422,OTHER,2613.6703897268685,2627.5167092411093
130.102.13.12,2,"(-27.497499465942383, 152.9989013671875)",-27.497499465942383,152.9989013671875,OTHER,11563.832427065838,11552.995257329621
75.199.150.179,2,"(25.770299911499023, -80.20719909667969)",25.770299911499023,-80.20719909667969,OTHER,3760.6026260364456,3775.1299124785173
189.204.254.42,11,"(20.938100814819336, -89.59480285644531)",20.938100814819336,-89.59480285644531,OTHER,3166.635584219853,3181.8013552981165
173.238.113.206,2,"(43.034000396728516, -79.2782974243164)",43.034000396728516,-79.2782974243164,OTHER,3503.1517588839342,3513.164390230589
89.152.127.224,8,"(41.234500885009766, -8.618200302124023)",41.234500885009766,-8.618200302124023,OTHER,8990.048802923562,8996.549055229985
35.145.41.115,2,"(28.538339614868164, -81.37924194335938)",28.538339614868164,-81.37924194335938,OTHER,3540.476041307665,3554.659679598014
116.88.10.147,9,"(1.3579000234603882, 103.94290161132812)",1.3579000234603882,103.94290161132812,OTHER,14109.557550182135,14094.743514465727
172.126.18.228,6,"(32.987998962402344, -96.68840026855469)",32.987998962402344,-96.68840026855469,OTHER,2002.0463357033202,2015.9925176380782
97.90.199.7,8,"(38.51906967163086, -121.5205078125)",38.51906967163086,-121.5205078125,OTHER,577.9197124964518,566.4494074252635
170.203.209.117,2,"(51.035030364990234, -114.05200958251953)",51.035030364990234,-114.05200958251953,OTHER,1922.441091808552,1919.4796470675876
104.28.92.177,2,"(30.33218002319336, -81.65564727783203)",30.33218002319336,-81.65564727783203,OTHER,3453.4746210375683,3467.344723373936
101.115.137.10,2,"(-37.83399963378906, 144.9832000732422)",-37.83399963378906,144.9832000732422,OTHER,12768.469341648117,12758.851209259567
129.79.197.191,12,"(39.17070007324219, -86.51899719238281)",39.17070007324219,-86.51899719238281,OTHER,2877.7117178497497,2889.135582890347
69.251.40.235,4,"(39.11429977416992, -77.00199890136719)",39.11429977416992,-77.00199890136719,OTHER,3697.9916107947524,3709.3669453091
47.230.190.109,2,"(40.714271545410156, -74.00596618652344)",40.714271545410156,-74.00596618652344,OTHER,3940.6094839524735,3951.423307426942
50.44.39.110,2,"(38.4208984375, -89.76609802246094)",38.4208984375,-89.76609802246094,OTHER,2593.8531979917243,2605.5544974075233
14.100.69.70,2,"(1.3294999599456787, 103.86299896240234)",1.3294999599456787,103.86299896240234,OTHER,14118.008910264542,14103.197541309075
182.2.146.247,6,"(-6.211400032043457, 106.84459686279297)",-6.211400032043457,106.84459686279297,OTHER,14447.432715682644,14432.284155970738
147.235.200.137,2,"(31.76740074157715, 35.21860122680664)",31.76740074157715,35.21860122680664,OTHER,12191.16545823957,12192.028613337385
76.64.61.186,2,"(43.51810073852539, -80.18730163574219)",43.51810073852539,-80.18730163574219,OTHER,3433.596322367543,3443.404525044794
189.131.69.145,4,"(19.36240005493164, -99.2073974609375)",19.36240005493164,-99.2073974609375,OTHER,2491.6111114470355,2506.2260578253313
86.51.167.60,2,"(24.686899185180664, 46.7224006652832)",24.686899185180664,46.7224006652832,OTHER,13297.485561158042,13296.21146670929
131.246.70.99,2,"(49.32789993286133, 7.348299980163574)",49.32789993286133,7.348299980163574,OTHER,9307.460350719572,9310.548393869245
76.145.154.98,4,"(34.19580078125, -84.0947036743164)",34.19580078125,-84.0947036743164,OTHER,3132.844169491592,3145.909014844025
73.155.142.151,3,"(29.64299964904785, -95.64430236816406)",29.64299964904785,-95.64430236816406,OTHER,2188.74180881178,2203.471345447788
60.225.15.52,2,"(-31.952239990234375, 115.86139678955078)",-31.952239990234375,115.86139678955078,OTHER,15019.363199513817,15006.72557446809
107.127.56.114,2,"(34.0526008605957, -118.21219635009766)",34.0526008605957,-118.21219635009766,USC,7.5449810402289605,21.055506321570828
73.66.52.133,6,"(38.5442008972168, -121.7251968383789)",38.5442008972168,-121.7251968383789,OTHER,589.6818834535788,577.9783860932142
146.75.223.124,2,"(41.6639404296875, -83.55520629882812)",41.6639404296875,-83.55520629882812,OTHER,3142.35790289633,3152.825720518922
134.115.202.66,2,"(-32.06660079956055, 115.78720092773438)",-32.06660079956055,115.78720092773438,OTHER,15029.929219192829,15017.310147825656
70.117.200.145,8,"(26.194799423217773, -98.1836166381836)",26.194799423217773,-98.1836166381836,OTHER,2115.4467527393767,2130.6077070560227
198.150.12.32,7,"(43.10300064086914, -89.32649993896484)",43.10300064086914,-89.32649993896484,OTHER,2695.8254138133047,2705.3855956960188
76.9.74.158,8,"(37.493099212646484, -119.9269027709961)",37.493099212646484,-119.9269027709961,OTHER,413.3454064918864,403.56115515789855
73.20.137.21,2,"(33.52180099487305, -82.08409881591797)",33.52180099487305,-82.08409881591797,OTHER,3328.9306200796386,3342.0942086053337
68.32.198.46,6,"(42.42610168457031, -83.25140380859375)",42.42610168457031,-83.25140380859375,OTHER,3174.4510212054565,3184.6170196418393
73.18.141.202,8,"(43.02130126953125, -85.60639953613281)",43.02130126953125,-85.60639953613281,OTHER,2991.4730420411443,3001.2986794576236
45.48.238.106,8,"(34.05223083496094, -118.24368286132812)",34.05223083496094,-118.24368286132812,USC,5.085292843641226,18.17371879291496
199.48.92.88,4,"(41.68370056152344, -88.34989929199219)",41.68370056152344,-88.34989929199219,OTHER,2746.7511838338937,2757.045898598898
67.221.142.226,8,"(33.17340087890625, -94.96880340576172)",33.17340087890625,-94.96880340576172,OTHER,2156.9764495846994,2170.7853985358825
116.50.169.154,2,"(14.647500038146973, 121.04940032958984)",14.647500038146973,121.04940032958984,OTHER,11732.720406339513,11717.775324932229
99.83.51.47,2,"(25.493099212646484, -80.43440246582031)",25.493099212646484,-80.43440246582031,OTHER,3752.010825728249,3766.583171602436
174.116.101.217,2,"(45.36629867553711, -75.79550170898438)",45.36629867553711,-75.79550170898438,OTHER,3797.563679811513,3806.7596543656705
212.146.163.124,6,"(23.577999114990234, 58.402099609375)",23.577999114990234,58.402099609375,OTHER,13600.641716013139,13596.230137204571
104.167.181.84,8,"(39.547298431396484, -119.79509735107422)",39.547298431396484,-119.79509735107422,OTHER,628.8458624437064,620.8604364445321
73.39.62.192,2,"(39.56930160522461, -76.98690032958984)",39.56930160522461,-76.98690032958984,OTHER,3695.7865300170215,3707.0156754252366
108.147.172.43,8,"(33.509300231933594, -112.0562973022461)",33.509300231933594,-112.0562973022461,OTHER,578.54653168949,593.1010991900685
86.33.88.185,2,"(45.82929992675781, 15.979299545288086)",45.82929992675781,15.979299545288086,OTHER,10018.829436120726,10021.325224191665
168.28.186.189,2,"(37.750999450683594, -97.8219985961914)",37.750999450683594,-97.8219985961914,OTHER,1885.4283682617265,1897.230566587915
104.50.112.200,2,"(41.678001403808594, -88.1395034790039)",41.678001403808594,-88.1395034790039,OTHER,2763.95901977006,2774.266472027739
191.96.230.3,6,"(23.75, 54.5)",23.75,54.5,OTHER,13545.954474565964,13542.612946678528
98.3.97.220,2,"(43.06922912597656, -77.29886627197266)",43.06922912597656,-77.29886627197266,OTHER,3663.9948065044687,3674.018326833572
120.88.116.126,8,"(-27.443700790405273, 153.02439880371094)",-27.443700790405273,153.02439880371094,OTHER,11558.57088886162,11547.727211025944
182.69.183.190,2,"(28.652000427246094, 77.16629791259766)",28.652000427246094,77.16629791259766,OTHER,12858.875543923048,12850.064088084378
50.92.252.224,2,"(49.13779830932617, -122.85209655761719)",49.13779830932617,-122.85209655761719,OTHER,1722.308977372818,1714.384677153473
72.190.230.123,2,"(29.42411994934082, -98.4936294555664)",29.42411994934082,-98.4936294555664,OTHER,1936.9868001777563,1951.8974584322214
64.141.109.21,4,"(49.923500061035156, -97.08110046386719)",49.923500061035156,-97.08110046386719,OTHER,2472.9332064156174,2477.536242188273
74.57.96.84,6,"(46.690101623535156, -71.18489837646484)",46.690101623535156,-71.18489837646484,OTHER,4161.610274529902,4170.3924829041425
76.130.41.127,2,"(39.968299865722656, -104.91220092773438)",39.968299865722656,-104.91220092773438,OTHER,1357.1870305952536,1366.2652943266871
96.244.126.235,10,"(39.37089920043945, -76.80030059814453)",39.37089920043945,-76.80030059814453,OTHER,3713.240894396372,3724.5306977628625
180.150.39.5,4,"(-37.826900482177734, 144.98809814453125)",-37.826900482177734,144.98809814453125,OTHER,12767.746641436339,12758.127426578436
172.58.208.205,2,"(34.05223083496094, -118.24368286132812)",34.05223083496094,-118.24368286132812,USC,5.085292843641226,18.17371879291496
166.199.140.35,2,"(28.6343994140625, -81.62210083007812)",28.6343994140625,-81.62210083007812,OTHER,3514.5660555194213,3528.7461250058586
68.2.224.226,2,"(33.33219909667969, -111.99420166015625)",33.33219909667969,-111.99420166015625,OTHER,587.0985521919843,601.7806180968032
76.30.163.185,8,"(29.93400001525879, -95.61299896240234)",29.93400001525879,-95.61299896240234,OTHER,2181.4485359433734,2196.1232313605115
130.191.100.111,4,"(32.76380157470703, -117.06999969482422)",32.76380157470703,-117.06999969482422,OTHER,179.77672597919815,193.02041420550933
35.146.42.155,4,"(30.26715087890625, -97.74305725097656)",30.26715087890625,-97.74305725097656,OTHER,1974.9919387379489,1989.7164473860162
174.179.207.58,2,"(37.46120071411133, -77.3949966430664)",37.46120071411133,-77.3949966430664,OTHER,3681.3579746872965,3693.2520433582604
199.43.175.69,7,"(43.631900787353516, -79.37159729003906)",43.631900787353516,-79.37159729003906,OTHER,3500.1133951946213,3509.895534471999
70.160.23.181,4,"(36.85919952392578, -76.27290344238281)",36.85919952392578,-76.27290344238281,OTHER,3788.524357302172,3800.5598517615026
49.36.101.55,2,"(19.074800491333008, 72.8855972290039)",19.074800491333008,72.8855972290039,OTHER,13993.507338310657,13985.123620338478
84.224.190.249,2,"(47.38759994506836, 18.889299392700195)",47.38759994506836,18.889299392700195,OTHER,10006.143602480115,10007.97614915403
69.235.225.31,9,"(39.198699951171875, -119.75260162353516)",39.198699951171875,-119.75260162353516,OTHER,590.2576523140281,582.1707535774326
72.104.121.137,16,"(33.93000030517578, -117.94770050048828)",33.93000030517578,-117.94770050048828,OTHER,32.80257482416876,47.96074270227051
122.150.191.105,7,"(-37.81399917602539, 144.96331787109375)",-37.81399917602539,144.96331787109375,OTHER,12769.116312574539,12759.492599129766
76.142.37.59,8,"(29.7637996673584, -95.49240112304688)",29.7637996673584,-95.49240112304688,OTHER,2198.389060854308,2213.08896071206
49.145.34.234,2,"(10.309900283813477, 123.89299774169922)",10.309900283813477,123.89299774169922,OTHER,11818.52297057466,11803.403414985894
162.236.193.42,2,"(30.051599502563477, -95.470703125)",30.051599502563477,-95.470703125,OTHER,2190.5171800319677,2205.161793018682
32.222.245.146,6,"(41.502201080322266, -72.97560119628906)",41.502201080322266,-72.97560119628906,OTHER,4021.5545812489327,4032.1008232262516
149.68.242.122,2,"(40.72370147705078, -73.79149627685547)",40.72370147705078,-73.79149627685547,OTHER,3958.5782285076043,3969.3856095481674
47.157.80.198,2,"(34.02330017089844, -117.8511962890625)",34.02330017089844,-117.8511962890625,OTHER,40.028267940679434,54.47845172508331
172.225.16.28,8,"(32.783058166503906, -96.80667114257812)",32.783058166503906,-96.80667114257812,OTHER,1994.942210712688,2008.9608119747465
69.21.249.206,4,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
70.95.83.248,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
174.197.73.49,8,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
72.201.201.222,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
172.58.182.254,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
71.71.142.23,4,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
184.22.231.201,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
190.134.76.178,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
79.160.226.46,6,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
68.183.49.144,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
152.172.27.106,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
99.76.233.239,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
162.252.134.234,8,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
184.148.41.28,6,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
81.33.71.82,2,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
24.208.164.51,6,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
194.153.101.246,6,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
73.191.31.12,4,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
99.235.101.128,6,"(33.19599914550781, -80.01313781738281)",33.19599914550781,-80.01313781738281,OTHER,3524.613162674308,3537.767602851082
199.192.158.252,6,"('37.168', '-93.3039')",37.168,-93.3039,OTHER,2278.936278185718,2291.1488869150558
190.100.147.39,2,"('-22.4676', '-68.9335')",-22.4676,-68.9335,OTHER,8165.65722959577,8179.667353833491
